#DataType      :	spring discharge data
#DataSource    :	UK National River Flow Archiv	(https://nrfa.ceh.ac.uk/)
#ID            :	39101
#Name          :	Aldbourne at Ramsbury
#LAT	LON      :	51.44	-1.59
#Time format   :	%d.%m.%Y
#Discharge unit:	m^3/s
#Timestamp(UTC):	14.08.2019 10:19:42
Timestamp	discharge
12.02.2000 00:00:00	0.454
13.02.2000 00:00:00	0.438
14.02.2000 00:00:00	0.438
15.02.2000 00:00:00	0.439
16.02.2000 00:00:00	0.425
17.02.2000 00:00:00	0.419
18.02.2000 00:00:00	0.412
19.02.2000 00:00:00	0.397
20.02.2000 00:00:00	0.391
21.02.2000 00:00:00	0.386
22.02.2000 00:00:00	0.385
23.02.2000 00:00:00	0.381
24.02.2000 00:00:00	0.412
25.02.2000 00:00:00	0.414
26.02.2000 00:00:00	0.404
27.02.2000 00:00:00	0.412
28.02.2000 00:00:00	0.407
29.02.2000 00:00:00	0.441
01.03.2000 00:00:00	0.409
02.03.2000 00:00:00	0.419
03.03.2000 00:00:00	0.424
04.03.2000 00:00:00	0.416
05.03.2000 00:00:00	0.423
06.03.2000 00:00:00	0.432
07.03.2000 00:00:00	0.444
08.03.2000 00:00:00	0.449
09.03.2000 00:00:00	0.455
10.03.2000 00:00:00	0.463
11.03.2000 00:00:00	0.468
12.03.2000 00:00:00	0.474
13.03.2000 00:00:00	0.48
14.03.2000 00:00:00	0.481
15.03.2000 00:00:00	0.482
16.03.2000 00:00:00	0.488
17.03.2000 00:00:00	0.487
18.03.2000 00:00:00	0.485
19.03.2000 00:00:00	0.507
20.03.2000 00:00:00	0.506
21.03.2000 00:00:00	0.506
22.03.2000 00:00:00	0.506
23.03.2000 00:00:00	0.509
24.03.2000 00:00:00	0.505
25.03.2000 00:00:00	0.505
26.03.2000 00:00:00	0.502
27.03.2000 00:00:00	0.498
28.03.2000 00:00:00	0.494
29.03.2000 00:00:00	0.492
30.03.2000 00:00:00	0.493
31.03.2000 00:00:00	0.492
01.04.2000 00:00:00	0.494
02.04.2000 00:00:00	0.509
03.04.2000 00:00:00	0.542
04.04.2000 00:00:00	0.515
05.04.2000 00:00:00	0.497
06.04.2000 00:00:00	0.464
07.04.2000 00:00:00	0.449
08.04.2000 00:00:00	0.446
09.04.2000 00:00:00	0.438
10.04.2000 00:00:00	0.432
11.04.2000 00:00:00	0.454
12.04.2000 00:00:00	0.46
13.04.2000 00:00:00	0.437
14.04.2000 00:00:00	0.423
15.04.2000 00:00:00	0.441
16.04.2000 00:00:00	0.46
17.04.2000 00:00:00	0.463
18.04.2000 00:00:00	0.467
19.04.2000 00:00:00	0.472
20.04.2000 00:00:00	0.478
21.04.2000 00:00:00	0.498
22.04.2000 00:00:00	0.527
23.04.2000 00:00:00	0.546
24.04.2000 00:00:00	0.584
25.04.2000 00:00:00	0.606
26.04.2000 00:00:00	0.616
27.04.2000 00:00:00	0.625
28.04.2000 00:00:00	0.659
29.04.2000 00:00:00	0.706
30.04.2000 00:00:00	0.704
01.05.2000 00:00:00	0.71
02.05.2000 00:00:00	0.718
03.05.2000 00:00:00	0.729
04.05.2000 00:00:00	0.731
05.05.2000 00:00:00	0.735
06.05.2000 00:00:00	0.741
07.05.2000 00:00:00	0.743
08.05.2000 00:00:00	0.747
09.05.2000 00:00:00	0.75
10.05.2000 00:00:00	0.753
11.05.2000 00:00:00	0.756
12.05.2000 00:00:00	0.755
13.05.2000 00:00:00	0.756
14.05.2000 00:00:00	0.755
15.05.2000 00:00:00	0.755
16.05.2000 00:00:00	0.752
17.05.2000 00:00:00	0.753
18.05.2000 00:00:00	0.734
19.05.2000 00:00:00	0.724
20.05.2000 00:00:00	0.727
21.05.2000 00:00:00	0.721
22.05.2000 00:00:00	0.703
23.05.2000 00:00:00	0.714
24.05.2000 00:00:00	0.698
25.05.2000 00:00:00	0.677
26.05.2000 00:00:00	0.7
27.05.2000 00:00:00	0.705
28.05.2000 00:00:00	0.714
29.05.2000 00:00:00	0.675
30.05.2000 00:00:00	0.654
31.05.2000 00:00:00	0.634
01.06.2000 00:00:00	0.622
02.06.2000 00:00:00	0.595
03.06.2000 00:00:00	0.582
04.06.2000 00:00:00	0.568
05.06.2000 00:00:00	0.548
06.06.2000 00:00:00	0.531
07.06.2000 00:00:00	0.517
08.06.2000 00:00:00	0.508
09.06.2000 00:00:00	0.499
10.06.2000 00:00:00	0.486
11.06.2000 00:00:00	0.474
12.06.2000 00:00:00	0.464
13.06.2000 00:00:00	0.454
14.06.2000 00:00:00	0.446
15.06.2000 00:00:00	0.435
16.06.2000 00:00:00	0.426
17.06.2000 00:00:00	0.414
18.06.2000 00:00:00	0.404
19.06.2000 00:00:00	0.398
20.06.2000 00:00:00	0.397
21.06.2000 00:00:00	0.389
22.06.2000 00:00:00	0.387
23.06.2000 00:00:00	0.378
24.06.2000 00:00:00	0.37
25.06.2000 00:00:00	0.363
26.06.2000 00:00:00	0.357
27.06.2000 00:00:00	0.351
28.06.2000 00:00:00	0.345
29.06.2000 00:00:00	0.335
30.06.2000 00:00:00	0.33
01.07.2000 00:00:00	0.324
02.07.2000 00:00:00	0.317
03.07.2000 00:00:00	0.301
04.07.2000 00:00:00	0.297
05.07.2000 00:00:00	0.293
06.07.2000 00:00:00	0.285
07.07.2000 00:00:00	0.284
08.07.2000 00:00:00	0.277
09.07.2000 00:00:00	0.273
10.07.2000 00:00:00	0.27
11.07.2000 00:00:00	0.26
12.07.2000 00:00:00	0.252
13.07.2000 00:00:00	0.246
14.07.2000 00:00:00	0.239
15.07.2000 00:00:00	0.233
16.07.2000 00:00:00	0.226
17.07.2000 00:00:00	0.219
18.07.2000 00:00:00	0.212
19.07.2000 00:00:00	0.207
20.07.2000 00:00:00	0.201
21.07.2000 00:00:00	0.197
22.07.2000 00:00:00	0.192
23.07.2000 00:00:00	0.188
24.07.2000 00:00:00	0.185
25.07.2000 00:00:00	0.182
26.07.2000 00:00:00	0.178
27.07.2000 00:00:00	0.173
28.07.2000 00:00:00	0.171
29.07.2000 00:00:00	0.167
30.07.2000 00:00:00	0.163
31.07.2000 00:00:00	0.162
01.08.2000 00:00:00	0.152
02.08.2000 00:00:00	0.15
03.08.2000 00:00:00	0.146
04.08.2000 00:00:00	0.144
05.08.2000 00:00:00	0.14
06.08.2000 00:00:00	0.137
07.08.2000 00:00:00	0.134
08.08.2000 00:00:00	0.131
09.08.2000 00:00:00	0.128
10.08.2000 00:00:00	0.126
11.08.2000 00:00:00	0.123
12.08.2000 00:00:00	0.121
13.08.2000 00:00:00	0.119
14.08.2000 00:00:00	0.118
15.08.2000 00:00:00	0.115
16.08.2000 00:00:00	0.113
17.08.2000 00:00:00	0.111
18.08.2000 00:00:00	0.128
19.08.2000 00:00:00	0.136
20.08.2000 00:00:00	0.122
21.08.2000 00:00:00	0.115
22.08.2000 00:00:00	0.11
23.08.2000 00:00:00	0.107
24.08.2000 00:00:00	0.105
25.08.2000 00:00:00	0.104
26.08.2000 00:00:00	0.106
27.08.2000 00:00:00	0.104
28.08.2000 00:00:00	0.101
29.08.2000 00:00:00	0.098
30.08.2000 00:00:00	0.096
31.08.2000 00:00:00	0.095
01.09.2000 00:00:00	0.093
02.09.2000 00:00:00	0.092
03.09.2000 00:00:00	0.09
04.09.2000 00:00:00	0.088
05.09.2000 00:00:00	0.087
06.09.2000 00:00:00	0.085
07.09.2000 00:00:00	0.083
08.09.2000 00:00:00	0.083
09.09.2000 00:00:00	0.081
10.09.2000 00:00:00	0.08
11.09.2000 00:00:00	0.078
12.09.2000 00:00:00	0.077
13.09.2000 00:00:00	0.075
14.09.2000 00:00:00	0.076
15.09.2000 00:00:00	0.079
16.09.2000 00:00:00	0.079
17.09.2000 00:00:00	0.076
18.09.2000 00:00:00	0.08
19.09.2000 00:00:00	0.11
20.09.2000 00:00:00	0.116
21.09.2000 00:00:00	0.092
22.09.2000 00:00:00	0.083
23.09.2000 00:00:00	0.078
24.09.2000 00:00:00	0.077
25.09.2000 00:00:00	0.085
26.09.2000 00:00:00	0.088
27.09.2000 00:00:00	0.096
28.09.2000 00:00:00	0.104
29.09.2000 00:00:00	0.098
30.09.2000 00:00:00	0.095
01.10.2000 00:00:00	0.105
02.10.2000 00:00:00	0.113
03.10.2000 00:00:00	0.11
04.10.2000 00:00:00	0.107
05.10.2000 00:00:00	0.106
06.10.2000 00:00:00	0.109
07.10.2000 00:00:00	0.115
08.10.2000 00:00:00	0.115
09.10.2000 00:00:00	0.151
10.10.2000 00:00:00	0.201
11.10.2000 00:00:00	0.208
12.10.2000 00:00:00	0.202
13.10.2000 00:00:00	0.195
14.10.2000 00:00:00	0.184
15.10.2000 00:00:00	0.172
16.10.2000 00:00:00	0.161
17.10.2000 00:00:00	0.155
18.10.2000 00:00:00	0.15
19.10.2000 00:00:00	0.141
20.10.2000 00:00:00	0.147
21.10.2000 00:00:00	0.153
22.10.2000 00:00:00	0.147
23.10.2000 00:00:00	0.141
24.10.2000 00:00:00	0.134
25.10.2000 00:00:00	0.127
26.10.2000 00:00:00	0.122
27.10.2000 00:00:00	0.133
28.10.2000 00:00:00	0.163
29.10.2000 00:00:00	0.239
30.10.2000 00:00:00	0.262
31.10.2000 00:00:00	0.243
01.11.2000 00:00:00	0.211
02.11.2000 00:00:00	0.222
03.11.2000 00:00:00	0.219
04.11.2000 00:00:00	0.217
05.11.2000 00:00:00	0.24
06.11.2000 00:00:00	0.252
07.11.2000 00:00:00	0.258
08.11.2000 00:00:00	0.262
09.11.2000 00:00:00	0.276
10.11.2000 00:00:00	0.308
11.11.2000 00:00:00	0.358
12.11.2000 00:00:00	0.386
13.11.2000 00:00:00	0.416
14.11.2000 00:00:00	0.447
15.11.2000 00:00:00	0.504
16.11.2000 00:00:00	0.591
17.11.2000 00:00:00	0.604
18.11.2000 00:00:00	0.635
19.11.2000 00:00:00	0.663
20.11.2000 00:00:00	0.673
21.11.2000 00:00:00	0.697
22.11.2000 00:00:00	0.707
23.11.2000 00:00:00	0.712
24.11.2000 00:00:00	0.714
25.11.2000 00:00:00	0.753
26.11.2000 00:00:00	0.752
27.11.2000 00:00:00	0.768
28.11.2000 00:00:00	0.774
29.11.2000 00:00:00	0.773
30.11.2000 00:00:00	0.786
01.12.2000 00:00:00	0.803
02.12.2000 00:00:00	0.741
03.12.2000 00:00:00	0.707
04.12.2000 00:00:00	0.731
05.12.2000 00:00:00	0.787
06.12.2000 00:00:00	0.825
07.12.2000 00:00:00	0.92
08.12.2000 00:00:00	0.988
09.12.2000 00:00:00	1.09
10.12.2000 00:00:00	1.22
11.12.2000 00:00:00	1.3
12.12.2000 00:00:00	1.43
13.12.2000 00:00:00	1.49
14.12.2000 00:00:00	1.6
15.12.2000 00:00:00	1.7
16.12.2000 00:00:00	1.78
17.12.2000 00:00:00	1.79
18.12.2000 00:00:00	1.81
19.12.2000 00:00:00	1.79
20.12.2000 00:00:00	1.76
21.12.2000 00:00:00	1.72
22.12.2000 00:00:00	1.68
23.12.2000 00:00:00	1.65
24.12.2000 00:00:00	1.65
25.12.2000 00:00:00	1.6
26.12.2000 00:00:00	1.54
27.12.2000 00:00:00	1.49
28.12.2000 00:00:00	1.46
29.12.2000 00:00:00	1.42
30.12.2000 00:00:00	1.36
31.12.2000 00:00:00	1.37
01.01.2001 00:00:00	1.4
02.01.2001 00:00:00	1.35
03.01.2001 00:00:00	1.3
04.01.2001 00:00:00	1.35
05.01.2001 00:00:00	1.29
06.01.2001 00:00:00	1.22
07.01.2001 00:00:00	1.19
08.01.2001 00:00:00	1.17
09.01.2001 00:00:00	1.17
10.01.2001 00:00:00	1.15
11.01.2001 00:00:00	1.13
12.01.2001 00:00:00	1.11
13.01.2001 00:00:00	1.09
14.01.2001 00:00:00	1.08
15.01.2001 00:00:00	1.07
16.01.2001 00:00:00	1.06
17.01.2001 00:00:00	1.04
18.01.2001 00:00:00	1.03
19.01.2001 00:00:00	1.01
20.01.2001 00:00:00	0.996
21.01.2001 00:00:00	1.01
22.01.2001 00:00:00	1.01
23.01.2001 00:00:00	1.01
24.01.2001 00:00:00	0.988
25.01.2001 00:00:00	0.966
26.01.2001 00:00:00	1.01
27.01.2001 00:00:00	0.974
28.01.2001 00:00:00	0.934
29.01.2001 00:00:00	0.912
30.01.2001 00:00:00	0.895
31.01.2001 00:00:00	0.868
01.02.2001 00:00:00	0.854
02.02.2001 00:00:00	0.851
03.02.2001 00:00:00	0.906
04.02.2001 00:00:00	0.941
05.02.2001 00:00:00	0.922
06.02.2001 00:00:00	0.907
07.02.2001 00:00:00	0.911
08.02.2001 00:00:00	0.917
09.02.2001 00:00:00	0.909
10.02.2001 00:00:00	0.928
11.02.2001 00:00:00	0.937
12.02.2001 00:00:00	1.04
13.02.2001 00:00:00	1.01
14.02.2001 00:00:00	1.02
15.02.2001 00:00:00	1.04
16.02.2001 00:00:00	1.06
17.02.2001 00:00:00	1.08
18.02.2001 00:00:00	1.1
19.02.2001 00:00:00	1.11
20.02.2001 00:00:00	1.13
21.02.2001 00:00:00	1.14
22.02.2001 00:00:00	1.14
23.02.2001 00:00:00	1.14
24.02.2001 00:00:00	1.13
25.02.2001 00:00:00	1.13
26.02.2001 00:00:00	1.17
27.02.2001 00:00:00	1.15
28.02.2001 00:00:00	1.13
01.03.2001 00:00:00	1.11
02.03.2001 00:00:00	1.1
03.03.2001 00:00:00	1.08
04.03.2001 00:00:00	1.05
05.03.2001 00:00:00	1.03
06.03.2001 00:00:00	1.05
07.03.2001 00:00:00	1.02
08.03.2001 00:00:00	1
09.03.2001 00:00:00	1.02
