#DataType      :	spring discharge data
#DataSource    :	UK National River Flow Archive	(https://nrfa.ceh.ac.uk/)
#ID            :	43004
#Name          :	Bourne at Laverstock
#LAT	LON      :	51.07	-1.78
#Time format   :	%d.%m.%Y
#Discharge unit:	m^3/s
#Timestamp(UTC):	14.08.2019 10:19:43
Timestamp	discharge
07.07.1981 00:00:00	0.53
08.07.1981 00:00:00	0.56
09.07.1981 00:00:00	0.51
10.07.1981 00:00:00	0.496
11.07.1981 00:00:00	0.506
12.07.1981 00:00:00	0.504
13.07.1981 00:00:00	0.486
14.07.1981 00:00:00	0.474
15.07.1981 00:00:00	0.47
16.07.1981 00:00:00	0.469
17.07.1981 00:00:00	0.477
18.07.1981 00:00:00	0.472
19.07.1981 00:00:00	0.457
20.07.1981 00:00:00	0.447
21.07.1981 00:00:00	0.439
22.07.1981 00:00:00	0.505
23.07.1981 00:00:00	0.479
24.07.1981 00:00:00	0.461
25.07.1981 00:00:00	0.442
26.07.1981 00:00:00	0.436
27.07.1981 00:00:00	0.42
28.07.1981 00:00:00	0.41
29.07.1981 00:00:00	0.393
30.07.1981 00:00:00	0.373
31.07.1981 00:00:00	0.516
01.08.1981 00:00:00	0.539
02.08.1981 00:00:00	0.459
03.08.1981 00:00:00	0.438
04.08.1981 00:00:00	0.415
05.08.1981 00:00:00	0.406
06.08.1981 00:00:00	0.448
07.08.1981 00:00:00	0.447
08.08.1981 00:00:00	0.444
09.08.1981 00:00:00	0.411
10.08.1981 00:00:00	0.444
11.08.1981 00:00:00	0.365
12.08.1981 00:00:00	0.403
13.08.1981 00:00:00	0.378
14.08.1981 00:00:00	0.363
15.08.1981 00:00:00	0.364
16.08.1981 00:00:00	0.352
17.08.1981 00:00:00	0.339
18.08.1981 00:00:00	0.311
19.08.1981 00:00:00	0.328
20.08.1981 00:00:00	0.331
21.08.1981 00:00:00	0.34
22.08.1981 00:00:00	0.319
23.08.1981 00:00:00	0.306
24.08.1981 00:00:00	0.313
25.08.1981 00:00:00	0.3
26.08.1981 00:00:00	0.294
27.08.1981 00:00:00	0.284
28.08.1981 00:00:00	0.28
29.08.1981 00:00:00	0.287
30.08.1981 00:00:00	0.285
31.08.1981 00:00:00	0.283
01.09.1981 00:00:00	0.281
02.09.1981 00:00:00	0.284
03.09.1981 00:00:00	0.283
04.09.1981 00:00:00	0.28
05.09.1981 00:00:00	0.275
06.09.1981 00:00:00	0.276
07.09.1981 00:00:00	0.276
08.09.1981 00:00:00	0.275
09.09.1981 00:00:00	0.272
10.09.1981 00:00:00	0.277
11.09.1981 00:00:00	0.301
12.09.1981 00:00:00	0.334
13.09.1981 00:00:00	0.295
14.09.1981 00:00:00	0.312
15.09.1981 00:00:00	0.334
16.09.1981 00:00:00	0.304
17.09.1981 00:00:00	0.303
18.09.1981 00:00:00	0.333
19.09.1981 00:00:00	0.615
20.09.1981 00:00:00	0.411
21.09.1981 00:00:00	0.371
22.09.1981 00:00:00	0.359
23.09.1981 00:00:00	0.343
24.09.1981 00:00:00	0.363
25.09.1981 00:00:00	0.408
26.09.1981 00:00:00	0.604
27.09.1981 00:00:00	0.454
28.09.1981 00:00:00	0.423
29.09.1981 00:00:00	0.438
30.09.1981 00:00:00	0.616
01.10.1981 00:00:00	NA
02.10.1981 00:00:00	NA
03.10.1981 00:00:00	NA
04.10.1981 00:00:00	NA
05.10.1981 00:00:00	NA
06.10.1981 00:00:00	NA
07.10.1981 00:00:00	NA
08.10.1981 00:00:00	NA
09.10.1981 00:00:00	NA
10.10.1981 00:00:00	NA
11.10.1981 00:00:00	NA
12.10.1981 00:00:00	NA
13.10.1981 00:00:00	NA
14.10.1981 00:00:00	NA
15.10.1981 00:00:00	NA
16.10.1981 00:00:00	NA
17.10.1981 00:00:00	NA
18.10.1981 00:00:00	NA
19.10.1981 00:00:00	NA
20.10.1981 00:00:00	NA
21.10.1981 00:00:00	NA
22.10.1981 00:00:00	NA
23.10.1981 00:00:00	NA
24.10.1981 00:00:00	NA
25.10.1981 00:00:00	NA
26.10.1981 00:00:00	NA
27.10.1981 00:00:00	NA
28.10.1981 00:00:00	NA
29.10.1981 00:00:00	NA
30.10.1981 00:00:00	NA
31.10.1981 00:00:00	NA
01.11.1981 00:00:00	0.604
02.11.1981 00:00:00	0.604
03.11.1981 00:00:00	0.604
04.11.1981 00:00:00	0.604
05.11.1981 00:00:00	0.604
06.11.1981 00:00:00	0.595
07.11.1981 00:00:00	0.595
08.11.1981 00:00:00	0.595
09.11.1981 00:00:00	0.595
10.11.1981 00:00:00	0.595
11.11.1981 00:00:00	0.595
12.11.1981 00:00:00	0.595
13.11.1981 00:00:00	0.603
14.11.1981 00:00:00	0.607
15.11.1981 00:00:00	0.608
16.11.1981 00:00:00	0.645
17.11.1981 00:00:00	0.708
18.11.1981 00:00:00	0.715
19.11.1981 00:00:00	0.692
20.11.1981 00:00:00	0.697
