#DataType      :	spring discharge data
#DataSource    :	UK National River Flow Archive	(https://nrfa.ceh.ac.uk/)
#ID            :	33049
#Name          :	Stanford Water at Buckenham Tofts
#LAT	LON      :	52.52	0.7
#Time format   :	%d.%m.%Y
#Discharge unit:	m^3/s
#Timestamp(UTC):	14.08.2019 10:19:41
Timestamp	discharge
28.09.1976 00:00:00	0.099
29.09.1976 00:00:00	0.102
30.09.1976 00:00:00	0.105
01.10.1976 00:00:00	0.115
02.10.1976 00:00:00	0.113
03.10.1976 00:00:00	0.11
04.10.1976 00:00:00	0.113
05.10.1976 00:00:00	0.129
06.10.1976 00:00:00	0.111
07.10.1976 00:00:00	0.111
08.10.1976 00:00:00	0.117
09.10.1976 00:00:00	0.117
10.10.1976 00:00:00	0.115
11.10.1976 00:00:00	0.11
12.10.1976 00:00:00	0.095
13.10.1976 00:00:00	0.098
14.10.1976 00:00:00	0.11
15.10.1976 00:00:00	0.116
16.10.1976 00:00:00	0.113
17.10.1976 00:00:00	0.106
18.10.1976 00:00:00	0.107
19.10.1976 00:00:00	0.118
20.10.1976 00:00:00	0.116
21.10.1976 00:00:00	0.121
22.10.1976 00:00:00	0.125
23.10.1976 00:00:00	0.125
24.10.1976 00:00:00	0.123
25.10.1976 00:00:00	0.146
26.10.1976 00:00:00	0.178
27.10.1976 00:00:00	0.162
28.10.1976 00:00:00	0.162
29.10.1976 00:00:00	0.168
30.10.1976 00:00:00	0.178
31.10.1976 00:00:00	0.18
01.11.1976 00:00:00	0.185
02.11.1976 00:00:00	0.184
03.11.1976 00:00:00	0.183
04.11.1976 00:00:00	0.184
05.11.1976 00:00:00	0.172
06.11.1976 00:00:00	0.175
07.11.1976 00:00:00	0.173
08.11.1976 00:00:00	0.171
09.11.1976 00:00:00	0.17
10.11.1976 00:00:00	0.184
11.11.1976 00:00:00	0.181
12.11.1976 00:00:00	0.263
13.11.1976 00:00:00	0.249
14.11.1976 00:00:00	0.247
15.11.1976 00:00:00	0.244
16.11.1976 00:00:00	0.255
17.11.1976 00:00:00	0.247
18.11.1976 00:00:00	0.239
19.11.1976 00:00:00	0.235
20.11.1976 00:00:00	0.236
21.11.1976 00:00:00	0.233
22.11.1976 00:00:00	0.221
23.11.1976 00:00:00	0.212
24.11.1976 00:00:00	0.213
25.11.1976 00:00:00	0.211
26.11.1976 00:00:00	0.213
27.11.1976 00:00:00	0.217
28.11.1976 00:00:00	0.239
29.11.1976 00:00:00	0.241
30.11.1976 00:00:00	0.278
01.12.1976 00:00:00	0.292
02.12.1976 00:00:00	0.297
03.12.1976 00:00:00	0.293
04.12.1976 00:00:00	0.284
05.12.1976 00:00:00	0.271
06.12.1976 00:00:00	0.271
07.12.1976 00:00:00	0.274
08.12.1976 00:00:00	0.272
09.12.1976 00:00:00	0.263
10.12.1976 00:00:00	0.257
11.12.1976 00:00:00	0.249
12.12.1976 00:00:00	0.245
13.12.1976 00:00:00	0.243
14.12.1976 00:00:00	0.241
15.12.1976 00:00:00	0.24
16.12.1976 00:00:00	0.242
17.12.1976 00:00:00	0.257
18.12.1976 00:00:00	0.278
19.12.1976 00:00:00	0.325
20.12.1976 00:00:00	0.345
21.12.1976 00:00:00	0.349
22.12.1976 00:00:00	0.344
23.12.1976 00:00:00	0.331
24.12.1976 00:00:00	0.319
25.12.1976 00:00:00	0.309
26.12.1976 00:00:00	0.3
27.12.1976 00:00:00	0.295
28.12.1976 00:00:00	0.293
29.12.1976 00:00:00	0.284
30.12.1976 00:00:00	0.283
31.12.1976 00:00:00	0.306
01.01.1977 00:00:00	0.379
02.01.1977 00:00:00	0.397
03.01.1977 00:00:00	0.385
04.01.1977 00:00:00	0.368
05.01.1977 00:00:00	0.382
06.01.1977 00:00:00	0.386
07.01.1977 00:00:00	0.383
08.01.1977 00:00:00	0.373
09.01.1977 00:00:00	0.368
10.01.1977 00:00:00	0.368
11.01.1977 00:00:00	0.362
12.01.1977 00:00:00	0.351
13.01.1977 00:00:00	0.367
14.01.1977 00:00:00	0.437
15.01.1977 00:00:00	0.511
16.01.1977 00:00:00	0.513
17.01.1977 00:00:00	0.485
18.01.1977 00:00:00	0.455
19.01.1977 00:00:00	0.438
20.01.1977 00:00:00	0.418
21.01.1977 00:00:00	0.41
