#DataType      :	spring discharge data
#DataSource    :	UK National River Flow Archive	(https://nrfa.ceh.ac.uk/)
#ID            :	43011
#Name          :	Ebble at Bodenham
#LAT	LON      :	51.04	-1.77
#Time format   :	%d.%m.%Y
#Discharge unit:	m^3/s
#Timestamp(UTC):	14.08.2019 10:19:43
Timestamp	discharge
11.02.1971 00:00:00	1.917
12.02.1971 00:00:00	1.865
13.02.1971 00:00:00	1.834
14.02.1971 00:00:00	1.867
15.02.1971 00:00:00	1.92
16.02.1971 00:00:00	1.761
17.02.1971 00:00:00	1.768
18.02.1971 00:00:00	1.657
19.02.1971 00:00:00	1.547
20.02.1971 00:00:00	1.495
21.02.1971 00:00:00	1.403
22.02.1971 00:00:00	1.339
23.02.1971 00:00:00	1.29
24.02.1971 00:00:00	1.238
25.02.1971 00:00:00	1.191
26.02.1971 00:00:00	1.157
27.02.1971 00:00:00	1.13
28.02.1971 00:00:00	1.098
01.03.1971 00:00:00	1.175
02.03.1971 00:00:00	1.196
03.03.1971 00:00:00	1.06
04.03.1971 00:00:00	1.019
05.03.1971 00:00:00	1.009
06.03.1971 00:00:00	0.98
07.03.1971 00:00:00	0.955
08.03.1971 00:00:00	0.947
09.03.1971 00:00:00	0.919
10.03.1971 00:00:00	0.894
11.03.1971 00:00:00	0.879
12.03.1971 00:00:00	0.866
13.03.1971 00:00:00	0.845
14.03.1971 00:00:00	0.854
15.03.1971 00:00:00	0.9
16.03.1971 00:00:00	0.841
17.03.1971 00:00:00	1.012
18.03.1971 00:00:00	1.184
19.03.1971 00:00:00	1.021
20.03.1971 00:00:00	0.996
21.03.1971 00:00:00	0.964
22.03.1971 00:00:00	0.948
23.03.1971 00:00:00	0.953
24.03.1971 00:00:00	0.96
25.03.1971 00:00:00	0.969
26.03.1971 00:00:00	0.984
27.03.1971 00:00:00	0.974
28.03.1971 00:00:00	0.986
29.03.1971 00:00:00	1.004
30.03.1971 00:00:00	0.987
31.03.1971 00:00:00	0.939
01.04.1971 00:00:00	0.926
02.04.1971 00:00:00	0.893
03.04.1971 00:00:00	0.869
04.04.1971 00:00:00	0.866
05.04.1971 00:00:00	0.856
06.04.1971 00:00:00	0.839
07.04.1971 00:00:00	0.823
08.04.1971 00:00:00	0.824
09.04.1971 00:00:00	0.856
10.04.1971 00:00:00	0.794
11.04.1971 00:00:00	0.769
12.04.1971 00:00:00	0.752
13.04.1971 00:00:00	0.736
14.04.1971 00:00:00	0.719
15.04.1971 00:00:00	0.702
16.04.1971 00:00:00	0.683
