#DataType      :	spring discharge data
#DataSource    :	National River Flow Archive (NRFA)	(NA)
#ID            :	NA
#Name          :	Wookey Hole
#LAT	LON      :	51.23	-2.67
#Time format   :	%d.%m.%Y
#Discharge unit:	m^3/s
#Timestamp(UTC):	14.08.2019 10:19:44
Timestamp	discharge
01.10.1956 00:00:00	0.527
02.10.1956 00:00:00	1.13
03.10.1956 00:00:00	1.102
04.10.1956 00:00:00	1.036
05.10.1956 00:00:00	1.022
06.10.1956 00:00:00	1.025
07.10.1956 00:00:00	0.957
08.10.1956 00:00:00	0.784
09.10.1956 00:00:00	0.782
10.10.1956 00:00:00	0.705
11.10.1956 00:00:00	0.646
12.10.1956 00:00:00	0.609
13.10.1956 00:00:00	0.558
14.10.1956 00:00:00	0.555
15.10.1956 00:00:00	0.504
16.10.1956 00:00:00	0.493
17.10.1956 00:00:00	0.456
18.10.1956 00:00:00	0.442
19.10.1956 00:00:00	0.442
20.10.1956 00:00:00	0.413
21.10.1956 00:00:00	0.439
22.10.1956 00:00:00	0.36
23.10.1956 00:00:00	0.374
24.10.1956 00:00:00	0.368
25.10.1956 00:00:00	0.374
26.10.1956 00:00:00	0.379
27.10.1956 00:00:00	0.362
28.10.1956 00:00:00	0.385
29.10.1956 00:00:00	0.311
30.10.1956 00:00:00	0.337
31.10.1956 00:00:00	0.334
01.11.1956 00:00:00	0.317
02.11.1956 00:00:00	0.306
03.11.1956 00:00:00	0.303
04.11.1956 00:00:00	0.337
05.11.1956 00:00:00	0.246
06.11.1956 00:00:00	0.275
07.11.1956 00:00:00	0.28
08.11.1956 00:00:00	0.272
09.11.1956 00:00:00	0.278
10.11.1956 00:00:00	0.278
11.11.1956 00:00:00	0.306
12.11.1956 00:00:00	0.252
13.11.1956 00:00:00	0.252
14.11.1956 00:00:00	0.263
15.11.1956 00:00:00	0.266
16.11.1956 00:00:00	0.263
17.11.1956 00:00:00	0.261
18.11.1956 00:00:00	0.292
19.11.1956 00:00:00	0.218
20.11.1956 00:00:00	0.229
21.11.1956 00:00:00	0.229
22.11.1956 00:00:00	0.212
23.11.1956 00:00:00	0.21
24.11.1956 00:00:00	0.201
25.11.1956 00:00:00	0.224
26.11.1956 00:00:00	0.176
27.11.1956 00:00:00	0.187
28.11.1956 00:00:00	0.207
29.11.1956 00:00:00	0.221
30.11.1956 00:00:00	0.218
01.12.1956 00:00:00	0.218
02.12.1956 00:00:00	0.19
03.12.1956 00:00:00	0.176
04.12.1956 00:00:00	0.153
05.12.1956 00:00:00	0.161
06.12.1956 00:00:00	0.161
07.12.1956 00:00:00	0.164
08.12.1956 00:00:00	0.167
09.12.1956 00:00:00	0.207
10.12.1956 00:00:00	0.161
11.12.1956 00:00:00	0.159
12.12.1956 00:00:00	0.176
13.12.1956 00:00:00	0.21
14.12.1956 00:00:00	0.261
15.12.1956 00:00:00	0.289
16.12.1956 00:00:00	0.371
17.12.1956 00:00:00	0.436
18.12.1956 00:00:00	0.453
19.12.1956 00:00:00	0.439
20.12.1956 00:00:00	0.43
21.12.1956 00:00:00	0.408
22.12.1956 00:00:00	0.394
23.12.1956 00:00:00	0.422
24.12.1956 00:00:00	0.382
25.12.1956 00:00:00	0.538
26.12.1956 00:00:00	0.555
27.12.1956 00:00:00	0.572
28.12.1956 00:00:00	0.58
29.12.1956 00:00:00	1.025
30.12.1956 00:00:00	1.116
31.12.1956 00:00:00	1.32
01.01.1957 00:00:00	1.059
02.01.1957 00:00:00	0.934
03.01.1957 00:00:00	0.79
04.01.1957 00:00:00	0.742
05.01.1957 00:00:00	0.691
06.01.1957 00:00:00	0.83
07.01.1957 00:00:00	0.852
08.01.1957 00:00:00	0.847
09.01.1957 00:00:00	0.796
10.01.1957 00:00:00	0.733
11.01.1957 00:00:00	0.668
12.01.1957 00:00:00	0.629
13.01.1957 00:00:00	0.643
14.01.1957 00:00:00	0.569
15.01.1957 00:00:00	0.532
16.01.1957 00:00:00	0.507
17.01.1957 00:00:00	0.479
18.01.1957 00:00:00	0.453
19.01.1957 00:00:00	0.453
20.01.1957 00:00:00	0.47
21.01.1957 00:00:00	0.391
22.01.1957 00:00:00	0.932
23.01.1957 00:00:00	1.034
24.01.1957 00:00:00	0.886
25.01.1957 00:00:00	0.81
26.01.1957 00:00:00	0.816
27.01.1957 00:00:00	0.912
28.01.1957 00:00:00	0.869
29.01.1957 00:00:00	0.81
30.01.1957 00:00:00	0.824
31.01.1957 00:00:00	0.875
01.02.1957 00:00:00	1.048
02.02.1957 00:00:00	1.549
03.02.1957 00:00:00	1.433
04.02.1957 00:00:00	1.107
05.02.1957 00:00:00	0.991
06.02.1957 00:00:00	0.991
07.02.1957 00:00:00	0.96
08.02.1957 00:00:00	1.526
09.02.1957 00:00:00	1.9
10.02.1957 00:00:00	1.781
11.02.1957 00:00:00	1.444
12.02.1957 00:00:00	1.32
13.02.1957 00:00:00	1.422
14.02.1957 00:00:00	1.427
15.02.1957 00:00:00	1.422
16.02.1957 00:00:00	1.297
17.02.1957 00:00:00	1.192
18.02.1957 00:00:00	0.994
19.02.1957 00:00:00	0.932
20.02.1957 00:00:00	0.9
21.02.1957 00:00:00	0.801
22.02.1957 00:00:00	0.753
23.02.1957 00:00:00	0.736
24.02.1957 00:00:00	1.005
25.02.1957 00:00:00	1.014
26.02.1957 00:00:00	1.039
27.02.1957 00:00:00	1.002
28.02.1957 00:00:00	0.966
01.03.1957 00:00:00	0.898
02.03.1957 00:00:00	0.898
03.03.1957 00:00:00	0.716
04.03.1957 00:00:00	0.719
