id,HI,P,Psi,PET,PETsi,CORR,TA,ELEV
AT-0001,1.38498719052176,1109.43086090703,0.262711412066079,801.040521168343,0.451468838932424,0.895883972919191,5.87453832854362,1010.30930232558
AT-0003,1.40337769162713,1089.99658025979,0.275855076641519,776.695102653374,0.500692051746188,0.877840447064835,5.50565019416309,1192.46080702806
AT-0004,1.74269392941503,1335.51908164988,0.278582911072639,766.353207013333,0.485029412998905,0.86056433528146,5.1335968848362,1397.17810336716
AT-0005,1.50463435003184,1272.38767245432,0.271371656554774,845.645769304278,0.491132202255997,0.892815671773635,7.23740821350038,906.081582775676
AT-0006,1.77431746049454,1352.36310144442,0.277984310848739,762.187788575046,0.503225556920894,0.8709644418296,4.57705529789042,1193.69015134066
AT-0008,0.952622849163265,867.836564474802,0.397950739594886,910.997007091594,0.525380685178387,0.921063022845958,8.67896402630587,698.490865566335
AT-0011,1.87615799104215,1367.45435016925,0.232911050901578,728.858847015154,0.449165962892682,0.906525117274782,3.87458311246149,1081.02271877104
AT-0014,1.1456735114243,943.491651170693,0.310502432127848,823.525761713513,0.500232851784865,0.922636324343578,6.90790673733155,920.685244087955
AT-0016,1.82070651855017,1337.13953366807,0.228194512067106,734.406956884425,0.462283346989186,0.891569923248659,4.21756767369601,1034.80616776657
AT-0018,1.98907697227878,1413.01734781787,0.229676869357698,710.388470386366,0.446620028413346,0.935210606478253,3.4840488202555,1168.78498393222
AT-0030,1.82726974762373,1393.75,0.244454409566517,762.75,0.441002949852507,0.871400524928815,3.53541664313525,1437.98501872659
AT-0032,1.94465079102912,1567.97603030126,0.202929895920659,806.30210705927,0.52037796245716,0.586727107365832,6.88804489706998,1024.72541543364
AT-0034,1.48202751119921,1201.66021863104,0.285230979247227,810.821802935831,0.465020287842007,0.939225279342741,5.62741149334196,916.429057427687
AT-0036,1.17353822348109,969.137913575164,0.306840849311113,825.825605151908,0.501944592350374,0.928651956525416,6.852461390489,867.711026794079
AT-0040,2.97928058616439,1848.34847132099,0.157875254359282,620.400938369019,0.362831288469969,0.885941652181947,-0.286627816869318,1444.38269319759
AT-0042,1.43534957500631,1121.89863883844,0.262581798335679,781.620490488185,0.466639448114641,0.892489724474152,5.76156110026238,985.717792569513
AT-0044,2.20609738265828,1588.15789473684,0.212896989781828,719.894736842106,0.441731247258371,0.916105608683515,1.40657894970163,1763.68119765494
AT-0045,1.50817790530846,1194.54545454545,0.273211567732116,792.045454545455,0.48832137733142,0.94889575914219,5.49886362649726,1186.83351661072
AT-0047,1.4854697545722,1146.49035440544,0.275367647842485,771.803229837972,0.514481826441161,0.8541477108966,5.64947878778151,1523.26515376248
AT-0049,1.46712312323212,1277.174205628,0.28200147208151,870.529668167411,0.467179602446682,0.878717150194856,6.14020287830909,1619.60374868004
AT-0051,1.89728617591921,1414.26509704463,0.239186328900106,745.414748178111,0.421005455612884,0.926105481752308,2.09512233272646,1591.39488280551
AT-0053,1.41533698499643,1188.6,0.297745246508497,839.8,0.435818051917123,0.951079054337638,4.99833333287388,1927.11552754888
AT-0055,1.65311094452774,1260.14285714286,0.265616143294411,762.285714285714,0.438030984507746,0.931121799096395,2.58809523337654,1643.29411764706
AT-0057,1.35491174507513,1181.99237529078,0.322745626154319,872.375916429332,0.487706735910117,0.92050186756443,7.62129072457252,1602.27383161802
AT-0059,1.3946734462553,1205.81101573263,0.306436842049519,864.583045565424,0.448490327566748,0.946160124209068,6.13579105516962,2112.27571636076
AT-0060,1.80540319975201,1346.52532436867,0.190536514930197,745.830806411348,0.460374578545753,0.855310863994027,1.65850969722204,1608.68597685327
AT-0062,1.47793751877937,1252.64220785894,0.232306711419741,847.561004401252,0.445149471800222,0.858642209882832,5.21399501701351,1765.93679081565
AT-0069-a,1.3528258641906,1092.89357927847,0.279639365421741,807.85976096957,0.514538067068014,0.945786527004875,6.2549816299953,1263.65179368196
AT-0071-a,1.35389700816916,1103.88005517647,0.283859131120746,815.335323525991,0.519481987486338,0.943493225750261,6.32731732392347,1218.79599334137
AT-0084,1.14611178614824,943.25,0.28726035868893,823,0.495139732685298,0.913401304532248,6.97291662916541,791.853510895884
AT-0085,1.12108089381604,924.571428571429,0.292439225381129,824.714285714286,0.49177204226572,0.921894065138244,7.09642855681124,626.99147516679
AU-0003,2.01750008556519,1927.98219491966,0.207397133645877,955.62930019879,0.422094820037559,-0.777110896023684,8.16563947468948,677.98275562391
CH-0001,1.47695766204571,1314,0.095636732623034,889.666666666667,0.483701760959161,0.430991667945482,8.00555554301375,702.872180451128
CH-0020,1.29263248084618,1085.93621708517,0.0812794230963871,840.096650189614,0.426197919209997,-0.742363435194485,2.9257542287267,2169.04953397781
CH-0022,1.05190008156197,976.343123331167,0.0800313035077191,928.170974073313,0.445086963916458,-0.364114537196786,5.96269816555341,1837.31561162895
CH-0023,1.55202922998135,1347.66718639782,0.0983173659235287,868.325905443173,0.498691215016823,0.545370314399743,7.82455419389854,695.268181818182
CH-0024,1.71742512640996,1471.83333333333,0.0888914052768656,857,0.499805523142746,0.382189557240305,7.15138893212295,681.550339366516
CH-0025,1.58691111626828,1367.6,0.0979818660427026,861.8,0.503365049895567,0.547559852697068,7.74666671243807,629.134540750323
CH-0026,1.50245259988697,1300.38470893183,0.101893481360525,865.507976111634,0.507816900432431,0.60592524767769,8.09233138922564,615.279661016949
CH-0027,1.18829675454326,1051.11980274943,0.0793946913029372,884.560021501903,0.529800137889929,0.363274501200837,8.50366822326556,505.924321503132
CN-0018,1.11021778178267,1329.02820266427,0.727160540781337,1197.08783670376,0.204947262711385,0.623786053625135,16.1643279803966,1637.44557895963
CN-0020,1.29165049100146,1664.2206806868,0.566243816723645,1288.44504940069,0.304605107252414,0.59406335187547,19.4495397516219,284.385352820996
DE-0003,1.00411984491225,822.926114168804,0.250428540417422,819.549696521255,0.554525126532421,0.915362861782293,7.96490348006091,681.816575555427
DE-0009,0.985558441123854,817.415355594704,0.222902672522047,829.393084658264,0.552848206958668,0.885574736961558,8.1422853580047,604.361318404726
